bhk,area,region,status,price_in_USD,house_type,new
1,600,7,1,26400.0,0,1
1,670,7,0,34800.0,0,1
1,673,7,0,32400.0,0,1
1,530,7,0,30600.0,0,1
2,925,7,0,42000.0,0,1
2,965,7,1,54000.0,0,1
1,610,7,1,31200.0,0,1
1,630,7,0,31200.0,0,1
1,820,7,0,44400.0,0,1
2,745,7,0,42000.0,0,1
1,530,7,0,30000.0,0,1
1,650,7,0,30000.0,0,1
1,585,7,0,31200.0,0,1
1,630,7,0,31200.0,0,1
1,565,7,0,31200.0,0,1
1,542,7,1,27480.0,0,1
2,827,7,1,36000.0,0,1
1,658,7,1,28200.0,0,1
2,827,7,1,36000.0,0,1
1,658,7,1,28200.0,0,1
1,615,7,1,35520.0,0,1
1,690,7,0,33216.0,0,1
2,915,7,1,42000.0,0,1
2,900,7,1,55200.0,0,1
1,740,7,0,43200.0,0,1
2,910,7,0,42900.0,0,1
1,615,7,0,29400.0,0,1
1,615,7,0,29400.0,0,1
1,665,7,0,31500.0,0,1
1,748,7,1,36000.0,0,1
1,670,7,0,32400.0,0,1
2,970,7,0,45600.0,0,0
1,700,7,0,32400.0,0,0
2,960,7,0,45600.0,0,0
1,630,7,1,25200.0,0,0
1,410,7,1,25200.0,0,1
1,385,7,1,24000.0,0,1
2,950,7,1,44400.0,0,1
1,700,7,1,34800.0,0,1
2,570,7,1,36000.0,0,1
1,400,7,1,26400.0,0,1
1,700,7,1,34200.0,0,1
2,570,7,1,34800.0,0,1
1,615,7,1,31200.0,0,1
2,855,7,1,42000.0,0,1
2,855,7,1,42600.0,0,1
1,615,7,1,30600.0,0,1
1,615,7,1,30000.0,0,1
2,1010,7,1,54000.0,0,1
1,615,7,1,30000.0,0,1
2,885,7,1,42000.0,0,1
2,930,7,0,48000.0,0,0
1,600,7,1,27600.0,0,1
1,600,7,0,26400.0,0,1
1,780,7,0,35640.0,0,1
1,560,7,0,31200.0,0,1
1,600,7,1,30000.0,0,1
1,600,7,0,30000.0,0,1
1,600,7,0,27600.0,0,1
2,867,7,1,34800.0,0,1
2,745,7,1,40224.00000000001,0,0
1,590,7,1,31860.0,0,0
1,585,7,1,31584.0,0,0
1,515,7,1,27804.0,0,0
1,510,7,1,27540.0,0,0
1,385,7,1,20784.0,2,0
1,370,7,1,19979.999999999996,2,0
1,686,7,1,27600.0,0,1
1,555,7,1,28800.0,0,0
1,613,7,1,32400.0,0,1
1,500,7,0,22200.0,0,0
2,636,7,0,26400.0,0,0
1,600,7,0,31512.0,0,1
1,600,7,0,31512.0,0,1
2,800,7,0,44400.0,0,1
1,580,7,0,31200.0,0,1
1,446,7,0,25200.0,0,1
2,654,7,0,28800.0,0,1
2,745,7,1,46800.0,0,1
1,400,7,1,22800.0,2,1
2,850,7,1,42000.0,0,1
1,560,7,0,31200.0,0,1
1,700,7,0,32400.0,0,0
1,630,7,1,33600.0,0,1
1,733,7,1,38400.0,0,1
1,650,7,0,34800.0,0,1
1,690,7,1,34560.0,0,1
1,735,7,1,36360.0,0,1
1,670,7,1,30600.0,0,1
1,560,7,0,30240.0,0,1
1,690,7,0,33000.0,0,0
1,420,7,0,21600.0,2,1
2,850,7,1,44400.0,0,1
1,570,7,0,30600.0,0,1
1,575,7,0,31320.0,0,1
2,885,7,0,49200.0,0,1
1,615,7,0,33720.0,0,1
1,655,7,0,37320.0,0,1
2,828,7,0,49200.0,0,1
1,625,7,0,33840.0,0,1
1,710,7,0,32100.0,0,0
1,700,7,0,29400.0,0,0
1,625,7,0,29760.0,0,1
1,625,7,0,29760.0,0,1
1,500,7,0,29100.0,0,1
1,405,7,1,18900.0,2,1
1,570,7,1,24300.0,0,1
1,695,7,0,33000.0,0,1
2,800,7,0,38400.0,0,1
1,405,7,1,18900.0,2,1
1,570,7,1,24300.0,0,1
1,405,7,1,18900.0,2,1
1,405,7,1,18600.0,2,1
1,570,7,1,24300.0,0,1
1,650,7,1,27000.0,0,1
2,820,7,0,45900.0,0,1
1,630,7,0,33900.0,0,1
1,500,7,0,29100.0,0,1
1,650,7,0,30720.0,0,1
1,705,7,0,33480.0,0,1
1,590,7,0,24000.0,0,1
1,535,7,0,22200.0,0,1
1,425,7,1,19560.0,2,1
2,850,7,0,46500.0,0,0
1,491,7,1,26796.0,0,1
1,690,7,0,31200.0,0,1
1,975,7,0,43800.0,0,1
1,598,7,0,28800.0,0,0
3,1095,7,0,57000.0,0,1
3,1095,7,0,57000.0,0,1
3,1095,7,0,56400.0,0,1
2,930,7,0,47100.0,0,1
2,930,7,0,46800.0,0,1
3,1094,7,0,55200.0,0,1
3,1095,7,0,55200.0,0,1
2,930,7,0,45600.0,0,1
3,1095,7,0,55200.0,0,1
2,940,7,0,45600.0,0,1
2,930,7,0,45600.0,0,1
1,750,7,0,33000.0,0,0
3,1350,7,0,90000.0,0,0
2,920,7,0,48000.0,0,0
2,900,7,0,38400.0,0,0
2,900,7,0,38400.0,0,0
1,665,7,1,28200.0,0,1
2,975,7,0,42000.0,0,0
2,950,7,0,50400.0,0,0
2,1050,7,0,45600.0,0,1
1,710,7,0,33600.0,0,1
1,670,7,1,28200.0,0,1
1,680,7,0,33600.0,0,0
2,980,7,0,54000.0,0,0
1,715,7,1,33600.0,0,1
2,1200,7,0,54000.0,0,0
1,670,7,1,34800.0,0,1
1,670,7,1,31800.0,0,0
1,600,7,0,33600.0,0,0
1,420,7,0,16800.0,0,0
1,450,7,0,23279.999999999996,0,1
1,640,7,0,26400.0,0,0
1,695,7,0,34800.0,0,0
2,745,7,0,43200.0,0,0
1,530,7,0,31200.0,0,1
1,670,7,0,27600.0,0,0
1,600,7,0,33600.0,0,1
1,730,7,0,37800.0,0,0
1,450,7,1,19812.000000000004,2,1
1,600,7,1,25800.0,0,1
1,685,7,0,28800.0,0,0
1,655,7,1,27900.0,0,1
2,940,7,0,45600.0,0,1
1,600,7,1,25812.0,0,1
1,450,7,1,19812.000000000004,2,1
1,510,7,0,31200.0,0,1
2,703,7,0,42791.99999999999,0,1
2,841,7,0,51204.0,0,1
2,873,7,0,53124.0,0,1
2,762,7,0,46464.0,0,1
1,615,7,0,37500.0,0,1
1,535,7,0,32700.0,0,1
2,750,7,0,45743.99999999999,0,1
2,798,7,0,48624.00000000001,0,1
1,580,7,0,35400.0,0,1
1,505,7,0,30900.0,0,1
1,420,7,1,27600.0,0,1
1,350,7,1,24000.0,0,1
1,675,7,0,31200.0,0,1
1,695,7,0,37200.0,0,0
1,655,7,0,26280.0,0,0
1,695,7,1,32412.0,0,1
1,465,7,0,22800.0,2,0
1,645,7,0,34800.0,0,0
1,735,7,0,33072.0,0,0
1,650,7,0,28800.0,0,0
1,600,7,0,30000.0,0,0
1,355,7,0,18000.0,2,0
1,650,7,0,37200.0,0,0
1,598,7,0,28200.0,0,0
1,598,7,0,28200.0,0,0
1,598,7,0,28200.0,0,0
1,598,7,0,28200.0,0,0
1,598,7,0,28200.0,0,0
1,640,7,1,36000.0,0,0
1,640,7,1,36000.0,0,0
1,640,7,1,36000.0,0,0
1,560,7,0,26400.0,0,0
1,560,7,0,26400.0,0,0
1,560,7,0,26400.0,0,0
1,560,7,0,26400.0,0,0
1,560,7,0,26400.0,0,0
1,610,7,0,24840.0,0,0
1,495,7,0,26400.0,0,0
1,495,7,0,26400.0,0,0
1,495,7,0,26400.0,0,0
1,495,7,0,26400.0,0,0
1,495,7,0,26400.0,0,0
1,495,7,0,26400.0,0,0
1,495,7,0,26400.0,0,0
1,695,7,0,37800.0,0,0
1,550,7,0,34800.0,0,0
1,500,7,0,20400.0,0,0
1,502,8,1,19871.999999999996,2,1
1,635,8,1,25140.0,0,1
1,535,8,1,21179.999999999996,0,1
1,565,8,1,22368.0,0,1
1,380,8,1,16416.0,2,1
1,640,8,0,27600.0,0,0
1,640,8,0,27600.0,0,0
1,640,8,0,27600.0,0,0
1,700,8,0,30420.0,0,1
1,635,8,0,27900.0,0,1
1,650,8,0,31200.0,0,1
1,700,8,1,33480.0,0,1
1,555,8,1,28740.0,0,1
1,555,8,1,28200.0,0,1
1,450,8,1,19200.0,2,1
2,875,8,1,40200.0,0,1
1,565,8,0,25200.0,0,1
1,675,8,1,30000.0,0,1
1,545,8,1,22800.0,0,1
1,535,8,1,21600.0,0,1
1,525,8,1,22200.0,0,1
1,495,8,1,20400.0,0,1
1,440,8,1,18000.0,2,1
1,590,8,1,27600.0,0,1
2,890,8,1,42000.0,0,1
1,430,8,1,18600.0,2,1
1,565,8,1,24000.0,0,1
1,550,8,1,25800.0,0,1
1,650,8,0,27600.0,0,1
1,600,8,1,28200.0,0,1
1,500,8,1,26400.0,0,1
1,390,8,1,20400.0,2,1
1,410,8,1,20400.0,2,1
2,745,8,1,34800.0,0,1
1,590,8,1,27600.0,0,1
1,500,8,1,20400.0,0,1
2,900,8,0,34800.0,0,1
1,575,8,0,24000.0,0,1
1,550,8,0,25200.0,0,1
1,600,8,0,26400.0,0,0
1,535,8,0,22800.0,0,1
2,750,8,0,31200.0,0,1
1,550,8,0,25200.0,0,1
1,555,8,1,22800.0,0,1
1,450,8,1,19200.0,2,1
1,695,8,0,33600.0,0,1
1,605,8,0,31152.0,0,1
1,575,8,0,31200.0,0,1
1,610,8,0,26760.0,0,1
2,750,8,0,36000.0,0,1
1,388,8,1,19800.0,2,1
1,690,8,0,42000.0,0,1
1,425,8,1,20400.0,2,1
1,635,8,1,29520.0,0,1
1,610,8,0,28500.0,0,1
1,510,8,1,24540.0,0,1
1,490,8,1,23748.0,0,1
1,575,8,1,31920.0,0,1
2,900,8,0,36000.0,0,1
1,545,8,1,22800.0,0,1
1,512,8,0,21600.0,0,1
1,540,8,0,22800.0,0,1
1,612,8,1,27600.0,0,1
1,410,8,1,18000.0,2,1
1,565,8,1,27120.0,0,1
1,555,8,1,26400.0,0,1
1,600,8,1,25200.0,0,1
1,575,8,1,28800.0,0,1
1,590,8,1,30000.0,0,1
1,605,8,1,30600.0,0,1
1,690,8,1,28800.0,0,1
1,695,8,1,33600.0,0,1
1,590,8,1,27600.0,0,1
1,625,8,1,30000.0,0,1
1,635,8,1,30000.0,0,1
1,510,8,1,21600.0,0,1
1,640,8,1,31200.0,0,1
1,500,8,0,20400.0,2,0
1,600,8,0,28800.0,0,1
1,630,8,0,33600.0,0,1
1,451,8,1,20400.0,2,1
1,595,8,1,28800.0,0,1
1,575,8,1,27960.0,0,1
1,630,8,1,30000.0,0,1
1,506,8,0,27600.0,0,1
2,760,8,0,36000.0,0,1
1,506,8,0,27720.0,0,1
2,760,8,0,39600.0,0,1
1,425,8,1,19379.999999999996,2,1
1,390,8,1,18300.0,2,1
1,640,8,1,27360.0,0,1
1,585,8,1,26040.0,0,1
1,585,8,1,25464.0,0,1
1,615,8,1,26052.0,0,1
1,585,8,1,25452.0,0,1
1,615,8,1,26040.0,0,1
1,600,8,1,25500.0,0,1
1,425,8,1,19379.999999999996,2,1
1,390,8,1,18300.0,2,1
1,640,8,1,27360.0,0,1
1,545,8,0,25800.0,0,1
3,1700,8,0,90000.0,3,0
3,1700,8,0,96000.0,3,0
1,405,8,0,19800.0,0,1
1,640,8,0,27720.0,0,1
1,640,8,0,28200.0,0,1
1,615,8,0,30600.0,0,0
1,480,8,1,19200.0,2,0
1,650,8,0,27600.0,0,1
1,625,8,1,27600.0,0,1
2,590,8,1,24600.0,0,1
2,590,8,1,24600.0,0,1
1,574,8,0,25200.0,0,1
1,630,8,0,30480.0,0,1
1,690,8,1,33600.0,0,1
1,670,8,0,26400.0,0,0
1,600,8,1,26400.0,0,1
2,875,8,0,42000.0,0,0
2,745,8,0,43200.0,0,1
1,590,8,0,28800.0,0,1
1,650,8,0,30000.0,0,0
1,650,8,0,36000.0,0,1
1,650,8,1,34800.0,0,1
1,650,8,1,34800.0,0,1
1,560,8,1,27600.0,0,1
1,630,8,1,35400.0,0,1
2,870,8,1,39012.0,0,1
1,655,8,1,28500.0,0,1
1,680,8,1,37200.0,0,1
1,381,8,1,17400.0,2,1
1,410,8,1,15360.0,2,1
1,581,8,1,24000.0,0,1
1,450,8,1,19812.000000000004,2,1
1,655,8,1,27600.0,0,1
1,660,8,0,28200.0,0,1
1,600,8,1,25812.0,0,1
1,450,8,1,19800.0,2,1
1,680,8,1,38100.0,0,1
1,680,8,1,38100.0,0,1
1,680,8,1,38100.0,0,1
1,450,8,1,19200.0,2,1
1,600,8,1,26100.0,0,1
1,670,8,0,35700.0,0,0
1,581,8,0,22560.0,0,0
2,945,8,1,54000.0,0,1
2,870,8,1,38400.0,0,1
1,680,8,1,38400.0,0,1
1,660,8,0,29400.0,0,1
1,660,8,0,28200.0,0,1
1,575,8,1,23160.0,0,1
1,660,8,0,28200.0,0,1
1,655,8,1,28500.0,0,1
2,980,8,1,56400.0,0,1
1,460,8,1,18840.0,2,1
1,450,8,1,22740.0,0,1
2,1100,8,0,42000.0,0,0
1,690,8,0,33000.0,0,0
1,400,8,0,15360.0,2,1
1,390,8,0,15360.0,2,1
1,630,8,1,35400.0,0,1
1,680,8,1,37800.0,0,1
1,450,8,1,19812.000000000004,2,1
1,450,8,1,19812.000000000004,2,1
1,680,8,1,37200.0,0,1
1,430,8,0,21600.0,0,0
1,645,8,0,30000.0,0,0
1,565,8,0,22800.0,0,0
1,565,8,0,22800.0,0,0
1,565,8,0,22800.0,0,0
1,555,8,0,28200.0,0,0
1,700,8,0,27600.0,0,0
2,855,8,1,40200.0,0,0
2,855,8,1,40200.0,0,0
2,855,8,1,40200.0,0,0
2,855,8,1,40200.0,0,0
2,855,8,1,40200.0,0,0
2,855,8,1,40200.0,0,0
2,855,8,1,40200.0,0,0
2,855,8,1,40200.0,0,0
2,855,8,1,40200.0,0,0
2,855,8,1,40200.0,0,0
2,855,8,1,40200.0,0,0
2,855,8,1,40200.0,0,0
2,837,9,1,318000.0,0,1
3,1250,9,0,720000.0,0,0
3,1350,9,0,840000.0,0,0
3,1600,9,0,960000.0,0,0
4,2100,9,0,1200000.0,0,0
4,2250,9,0,1320000.0,0,0
4,2600,9,0,1560000.0,0,0
4,2700,9,0,1680000.0,0,0
3,1250,9,0,720000.0,0,0
3,1350,9,0,840000.0,0,0
3,1600,9,0,960000.0,0,0
4,2100,9,0,1200000.0,0,0
4,2250,9,0,1320000.0,0,0
4,2600,9,0,1560000.0,0,0
4,2700,9,0,1680000.0,0,0
4,2400,9,0,1440000.0,0,0
3,1304,9,1,778800.0,0,1
4,2100,9,1,936000.0,0,1
3,1200,9,1,721200.0,0,1
3,1093,9,1,589200.0,0,1
3,1093,9,1,589200.0,0,1
1,550,9,1,296400.00000000006,0,1
1,550,9,1,296400.00000000006,0,1
3,1096,9,1,591600.0,0,1
3,1096,9,1,591600.0,0,1
3,1093,9,1,589200.0,0,1
3,1093,9,1,589200.0,0,1
1,550,9,1,296400.00000000006,0,1
1,550,9,1,296400.00000000006,0,1
3,1096,9,1,591600.0,0,1
3,1096,9,1,591600.0,0,1
3,945,9,1,510000.0,0,1
3,945,9,1,510000.0,0,1
3,996,9,1,537600.0000000001,0,1
3,996,9,1,537600.0000000001,0,1
2,825,9,1,300000.0,0,1
3,1716,9,0,718800.0,0,1
3,1506,9,0,642000.0,0,1
4,2485,9,1,1050000.0,0,1
3,1981,9,1,798000.0,0,1
2,1171,9,1,480000.0,0,1
3,1250,9,1,750000.0,0,1
2,1000,9,1,480000.0,0,1
3,1500,9,1,720000.0,0,1
3,1450,9,1,825600.0,0,1
3,1450,9,1,727199.9999999999,0,1
3,1200,9,1,686400.0,0,1
1,409,9,1,140400.0,0,1
1,409,9,1,140400.0,0,1
1,409,9,1,140400.0,0,1
1,409,9,1,140400.0,0,1
2,555,9,1,240000.0,0,1
2,555,9,1,240000.0,0,1
2,822,9,1,264000.0,0,1
2,822,9,1,264000.0,0,1
3,1093,9,1,589200.0,0,1
1,550,9,1,296400.00000000006,0,1
3,1096,9,1,591600.0,0,1
3,945,9,1,510000.0,0,1
3,996,9,1,537600.0000000001,0,1
2,616,9,1,240000.0,0,1
3,1197,9,1,720000.0,0,1
3,1500,9,0,864000.0,0,0
2,800,9,0,264000.0,0,0
4,2400,9,1,1140000.0,0,1
3,1800,9,1,804000.0,0,1
2,1250,9,1,540000.0,0,1
2,711,9,1,260400.0,0,1
2,780,9,0,258000.0,0,1
2,626,9,1,261600.0,0,1
3,1300,9,1,626400.0,0,1
3,1400,9,0,660000.0,0,0
3,2500,9,0,1200000.0,0,0
3,1228,9,1,598800.0,0,1
4,1424,9,1,552000.0,0,1
2,621,9,1,265200.0,0,1
3,1294,9,1,680400.0,0,1
1,450,9,1,169200.0,0,1
2,650,9,1,234000.0,0,1
3,1650,9,0,600000.0,0,0
1,480,9,1,181200.0,0,1
2,1015,9,1,540000.0,0,1
2,890,9,0,298800.00000000006,0,1
2,890,9,1,300000.0,0,1
3,1294,9,1,680400.0,0,1
2,1015,9,1,540000.0,0,1
2,890,9,0,298800.00000000006,0,1
2,890,9,1,300000.0,0,1
3,1294,9,1,680400.0,0,1
1,450,9,1,169200.0,0,1
2,650,9,1,234000.0,0,1
3,1650,9,0,600000.0,0,0
1,500,9,1,186000.0,0,1
1,500,9,1,162000.0,0,1
4,1850,9,1,1020000.0,0,1
3,1849,9,1,618000.0,0,1
3,1613,9,1,984000.0,0,1
2,1249,9,1,480000.0,0,1
3,1421,9,1,852000.0,0,1
3,1260,9,0,780000.0,0,0
4,1560,9,0,918000.0,0,0
3,1500,9,1,780000.0,0,1
3,1900,9,0,840000.0,0,1
2,970,9,0,540000.0,0,0
2,870,9,0,336000.0,0,0
3,1260,9,0,732000.0,0,0
2,750,9,1,278400.0,0,1
2,840,9,1,276000.0,0,1
4,1560,9,0,900000.0,0,0
4,1560,9,0,900000.0,0,0
2,870,9,0,336000.0,0,0
3,1260,9,0,732000.0,0,0
3,1450,9,0,778800.0,0,1
3,1540,9,0,542399.9999999999,0,0
3,1600,9,0,768000.0,0,0
3,1540,9,0,542399.9999999999,0,0
2,800,9,1,278400.0,0,1
2,1200,9,0,390000.0,0,1
3,1800,9,1,720000.0,0,1
3,1560,9,0,960000.0,0,1
1,322,9,1,113988.0,0,1
2,633,9,1,226800.0,0,1
2,641,9,1,230400.0,0,1
2,639,9,1,238800.0,0,1
2,686,9,1,258000.0,0,1
2,712,9,1,292800.0,0,1
3,1500,10,0,570000.0,0,0
3,1775,10,0,780000.0,0,1
3,1151,10,0,516000.0,0,1
3,1230,10,0,540000.0,0,1
3,1145,10,0,507600.0000000001,0,1
3,1600,10,0,600000.0,0,0
3,1245,10,0,546000.0,0,1
2,900,10,0,384000.0,0,1
3,1245,10,0,546000.0,0,1
2,900,10,0,384000.0,0,1
3,1275,10,0,546000.0,0,1
2,1070,10,0,450000.0,0,1
2,1070,10,0,378000.0,0,1
3,1120,10,0,438000.0,0,0
2,1100,10,0,342000.0,0,1
3,1380,10,0,540000.0,0,1
3,1352,10,0,540000.0,0,1
2,985,10,0,390000.0,0,1
2,975,10,0,390000.0,0,1
2,975,10,0,390000.0,0,1
3,1250,10,0,450000.0,0,0
2,1000,10,0,390000.0,0,1
2,1400,10,0,450000.0,0,0
3,1500,10,0,510000.0,0,1
3,1032,10,0,432000.0,0,0
2,927,10,0,330000.0,0,0
2,950,10,0,336000.0,0,1
2,750,10,1,252000.0,0,1
2,950,10,0,336000.0,0,1
3,1200,10,0,468000.0,0,0
4,1600,10,0,582000.0,0,1
3,1280,10,0,420000.0,0,1
3,1350,10,0,450000.0,0,1
3,1500,10,0,480000.0,0,0
3,1500,10,0,480000.0,0,0
3,1645,10,0,540000.0,0,1
3,1250,10,0,552000.0,0,0
3,1123,10,0,480000.0,0,0
3,1200,10,0,432000.0,0,1
3,1500,10,0,480000.0,0,1
3,1459,10,0,540000.0,0,1
2,1006,10,0,372000.0,0,1
2,790,11,0,450000.0,0,0
3,1505,11,0,666000.0,0,0
3,1500,11,0,840000.0,0,0
3,1300,11,0,900000.0,0,0
3,1200,11,0,840000.0,0,0
2,600,11,0,277200.0,0,1
3,2080,11,0,1200000.0,0,0
3,1250,11,0,810000.0,0,0
3,1500,11,0,1050000.0,0,0
3,2400,11,0,1320000.0,0,0
2,782,11,1,540000.0,0,1
2,782,11,1,540000.0,0,1
2,782,11,1,540000.0,0,1
2,782,11,1,540000.0,0,1
3,1063,11,0,700800.0,0,1
3,1063,11,0,700800.0,0,1
3,1063,11,0,700800.0,0,1
3,1063,11,0,700800.0,0,1
3,1300,11,0,660000.0,0,0
3,1600,11,0,780000.0,0,0
3,1300,11,0,780000.0,0,0
3,1500,11,0,720000.0,0,0
4,1400,11,0,1002000.0,0,0
3,1250,11,0,660000.0,0,0
2,1100,11,0,576000.0,0,0
4,3500,11,0,1734000.0,0,0
3,1646,11,0,658800.0,0,0
3,2000,11,0,1200000.0,0,0
3,1800,11,0,900000.0,0,0
3,2000,11,0,1320000.0,0,0
3,1200,11,0,660000.0,0,0
3,2000,11,0,1200000.0,0,0
4,2000,11,0,1200000.0,0,0
2,760,11,0,492000.0,0,0
2,890,11,0,612000.0,0,1
2,900,11,0,570000.0,0,0
1,550,11,0,300000.0,0,0
2,1000,11,0,510000.0,0,0
3,1600,11,0,780000.0,0,0
3,1300,11,0,780000.0,0,0
3,1300,11,0,840000.0,0,0
3,1600,11,0,660000.0,0,0
3,1250,11,0,558000.0,0,0
3,1500,11,0,690000.0,0,0
3,1400,11,0,630000.0,0,0
2,1000,11,0,600000.0,0,0
2,1000,11,0,600000.0,0,0
2,1000,11,0,390000.0,0,0
3,1450,11,0,840000.0,0,1
2,1050,11,0,600000.0,0,0
3,1700,11,0,942000.0,0,0
2,980,11,0,600000.0,0,0
2,750,11,0,510000.0,0,0
3,1108,11,1,630000.0,0,1
2,1200,11,0,456000.0,0,0
2,758,11,1,516000.0,0,1
2,1200,11,0,540000.0,0,0
3,1200,11,0,660000.0,0,0
3,1800,11,0,1200000.0,0,0
3,3000,11,0,1200000.0,0,0
3,2000,11,0,840000.0,0,0
2,1000,11,0,540000.0,0,0
4,1900,11,0,1176000.0,0,0
2,1000,11,0,540000.0,0,0
4,1900,11,0,1176000.0,0,0
4,1750,11,0,990000.0,0,0
2,760,11,0,522000.0,0,0
4,1750,11,0,990000.0,0,0
4,4200,11,0,2400000.0,0,1
4,4200,11,0,2400000.0,0,1
3,1800,11,0,942000.0,0,0
2,1000,11,0,540000.0,0,0
4,1900,11,0,1176000.0,0,0
3,2000,11,0,840000.0,0,0
4,1900,11,0,1176000.0,0,0
3,1700,11,0,828000.0,0,0
3,1350,11,1,840000.0,0,1
3,1500,11,1,900000.0,0,1
3,1250,11,0,660000.0,0,0
3,1166,11,1,684000.0,0,1
3,970,11,0,640800.0,0,1
3,1350,11,1,744000.0,0,1
3,1250,11,1,690000.0,0,1
3,1900,11,1,1038000.0,0,1
4,4939,11,0,2400000.0,0,1
3,1500,11,0,780000.0,0,0
2,1050,11,0,480000.0,0,0
3,1267,11,0,792000.0,0,0
3,1950,11,0,1440000.0,0,0
3,1350,11,0,732000.0,0,0
4,2650,11,0,1620000.0,0,0
2,1550,11,0,720000.0,0,0
2,1350,11,0,660000.0,0,0
4,4443,11,0,2400000.0,0,0
3,1560,11,0,990000.0,0,0
2,840,11,0,396000.0,0,0
1,450,11,0,282000.0,0,0
4,6000,11,0,2700000.0,0,0
1,560,11,0,222000.0,0,0
5,2750,11,0,1020000.0,0,0
3,1750,11,0,1080000.0,0,0
4,4000,11,0,2160000.0,0,0
1,425,11,0,252000.0,0,0
6,4200,11,0,2520000.0,0,0
2,900,11,0,420000.0,0,0
3,1200,11,0,540000.0,0,0
2,900,11,0,498000.0,0,0
2,850,11,0,420000.0,0,0
3,1400,11,0,990000.0,0,0
3,1250,11,0,658800.0,0,0
3,1200,11,0,748800.0,0,0
2,900,11,0,420000.0,0,0
2,1000,11,0,570000.0,0,0
3,1500,11,0,660000.0,0,0
3,1250,11,0,658800.0,0,0
3,1200,11,0,748800.0,0,0
2,850,11,0,480000.0,0,0
2,850,11,0,450000.0,0,0
2,1000,11,0,420000.0,0,0
2,1150,11,0,540000.0,0,0
2,850,11,0,480000.0,0,0
2,850,11,0,450000.0,0,0
2,1000,11,0,420000.0,0,0
2,1150,11,0,540000.0,0,0
2,1000,11,0,570000.0,0,0
2,1000,11,0,570000.0,0,0
1,700,11,0,300000.0,0,0
2,850,11,0,420000.0,0,0
3,1550,11,0,660000.0,0,0
3,1400,11,0,990000.0,0,0
3,1800,11,0,1320000.0,0,0
3,1250,11,0,780000.0,0,0
2,900,11,0,450000.0,0,0
3,1450,11,0,780000.0,0,0
3,1350,11,0,660000.0,0,0
6,4200,11,0,2520000.0,0,0
2,900,11,0,420000.0,0,0
2,1000,11,0,570000.0,0,0
3,1200,11,0,720000.0,0,0
1,650,11,0,334800.0,0,0
2,1350,11,0,930000.0,0,0
1,650,11,0,312000.0,0,0
2,1000,11,0,510000.0,0,0
3,1600,11,0,1050000.0,0,0
4,4000,11,0,1680000.0,0,0
3,1332,11,0,960000.0,0,0
4,5040,11,0,1980000.0,0,1
4,5040,11,0,1878000.0,0,1
4,5040,11,0,1860000.0,0,1
4,4200,11,0,2400000.0,0,1
4,4200,11,0,2400000.0,0,1
4,4200,11,0,2400000.0,0,1
4,5040,11,0,1830000.0,0,1
4,5040,11,0,1860000.0,0,1
4,5040,11,0,2400000.0,0,0
2,1100,12,0,162000.0,0,1
3,2450,12,0,414000.0,0,0
3,1800,12,0,336000.0,0,0
4,2100,12,0,324000.0,0,0
3,1780,12,0,300000.0,0,0
2,850,12,0,156000.0,0,0
3,1352,12,0,258000.0,0,0
3,1850,12,0,330000.0,0,0
2,1120,12,0,198000.0,0,0
3,1311,12,0,238800.0,0,0
2,1100,12,0,210000.0,0,0
3,2300,12,0,420000.0,0,0
4,2000,12,0,360000.0,0,0
2,1050,12,0,163200.00000000003,0,0
3,1550,12,0,288000.0,0,0
2,1150,12,0,222000.0,0,0
2,1150,12,0,204000.0,0,0
3,1900,12,0,378000.0,0,0
3,1400,12,0,276000.0,0,0
3,1500,12,0,276000.0,0,0
2,1250,12,0,192000.0,0,0
2,1355,12,0,234000.0,0,0
1,555,13,1,78000.0,0,0
1,555,13,0,78000.0,0,0
1,555,13,0,78000.0,0,0
1,555,13,0,78000.0,0,0
1,545,13,0,79200.0,0,0
2,777,13,0,132000.0,0,0
1,444,13,0,78000.0,0,0
1,444,13,0,78000.0,0,0
2,777,13,0,132000.0,0,0
1,555,13,1,78000.0,0,0
1,500,13,1,78000.0,0,0
1,550,13,1,78000.0,0,0
1,550,13,0,78000.0,0,0
1,444,13,1,72000.0,0,0
1,555,13,1,73200.0,0,0
1,555,13,1,73200.0,0,0
1,444,13,1,78000.0,0,0
1,555,13,1,78000.0,0,0
1,555,13,1,78000.0,0,0
1,555,13,1,78000.0,0,0
1,500,13,1,72000.0,0,0
1,555,13,1,72000.0,0,0
1,444,13,0,72000.0,0,0
1,555,13,1,72000.0,0,0
1,500,13,1,73200.0,0,0
1,555,13,1,72000.0,0,0
1,555,13,1,72000.0,0,0
1,500,13,1,78000.0,0,0
1,555,13,1,72000.0,0,0
1,500,13,1,74400.0,0,0
1,500,13,1,72000.0,0,0
1,444,13,1,73200.0,0,0
1,444,13,1,78000.0,0,0
1,555,13,1,78000.0,0,0
1,555,13,1,78000.0,0,0
1,555,13,1,78000.0,0,0
1,550,13,0,74400.0,0,0
1,555,13,1,73200.0,0,0
1,455,13,1,72000.0,0,0
1,444,13,1,74400.0,0,0
1,411,13,1,72000.0,0,0
1,451,13,1,72000.0,0,0
1,500,13,1,72000.0,0,0
1,555,13,1,72000.0,0,0
1,444,13,0,72000.0,0,0
1,555,13,1,72000.0,0,0
1,500,13,1,73200.0,0,0
1,555,13,1,72000.0,0,0
1,555,13,1,72000.0,0,0
