bhk,type,locality,area,price,price_unit,region,status,age,price_in_USD
2,0,134,950,1.6,Cr,81,0,Resale,192000.0
2,0,4332,1050,87.0,L,117,0,New,104400.0
2,0,2412,1040,1.04,Cr,117,0,New,124800.0
3,0,7595,1450,1.2,Cr,117,1,New,144000.0
2,0,7595,1050,97.0,L,117,1,New,116400.0
2,0,88,1020,79.0,L,117,1,New,94800.0
1,0,1774,700,50.0,L,198,0,Resale,60000.0
2,0,4896,1150,3.25,Cr,8,0,New,390000.0
2,0,6614,1100,1.7,Cr,8,0,Resale,204000.0
1,0,6543,450,1.15,Cr,8,0,Resale,138000.0
3,0,2362,1400,4.0,Cr,8,0,New,480000.0
3,0,4918,1400,3.5,Cr,8,0,Resale,420000.0
1,0,337,545,1.41,Cr,8,0,Resale,169200.0
1,0,337,550,1.4,Cr,8,0,Resale,168000.0
3,0,5336,1550,4.7,Cr,8,0,Resale,564000.0
2,0,6365,875,2.4,Cr,7,0,Resale,288000.0
3,0,2569,1850,6.0,Cr,8,0,Resale,720000.0
3,0,5860,1400,4.0,Cr,8,0,Resale,480000.0
1,0,6833,605,1.5,Cr,8,0,Resale,180000.0
2,0,1697,1000,1.7,Cr,120,0,Resale,204000.0
5,0,360,1550,2.5,Cr,120,0,Resale,300000.0
1,0,6691,675,65.0,L,117,0,Resale,78000.0
2,0,3427,825,75.0,L,117,0,Resale,90000.0
1,0,3464,630,56.1,L,117,0,Resale,67320.0
1,0,1771,675,62.99,L,117,0,Resale,75588.0
3,0,4978,1100,2.61,Cr,44,0,Resale,313200.0
4,0,8710,2100,7.5,Cr,34,0,Resale,900000.0
3,0,6514,1650,2.35,Cr,94,0,Resale,282000.0
2,0,216,1200,1.5,Cr,91,0,Resale,180000.0
2,0,4735,890,84.5,L,117,0,Resale,101400.0
3,0,7161,1450,2.35,Cr,57,0,Resale,282000.0
3,0,2662,1365,2.8,Cr,57,0,Resale,336000.0
1,0,6797,610,71.0,L,2,0,Resale,85200.0
2,0,9245,880,68.0,L,76,0,Resale,81600.0
3,0,3582,1500,1.29,Cr,76,0,Resale,154800.0
3,0,3702,1750,3.5,Cr,80,0,Resale,420000.0
1,0,3392,740,67.0,L,117,1,New,80400.0
2,0,3392,1100,1.04,Cr,117,1,New,124800.0
3,0,3392,1500,1.33,Cr,117,1,New,159600.0
2,0,3392,1350,1.22,Cr,117,1,New,146400.0
2,0,2407,980,86.0,L,117,0,Resale,103200.0
2,0,2419,1000,98.0,L,117,0,Resale,117600.0
1,0,2394,730,70.0,L,117,1,New,84000.0
2,0,7642,1024,90.0,L,117,0,New,108000.0
1,0,4691,650,60.0,L,117,0,Resale,72000.0
1,0,9330,730,61.0,L,117,1,New,73200.0
2,0,2031,860,87.5,L,117,0,Resale,105000.0
2,0,9330,975,89.0,L,117,0,New,106800.0
1,0,5046,625,62.0,L,117,0,Resale,74400.0
2,0,8161,1010,1.2,Cr,117,0,Resale,144000.0
1,0,8161,690,59.0,L,117,0,Resale,70800.0
1,0,3390,740,68.0,L,24,0,Resale,81600.0
1,0,9330,730,61.0,L,117,0,New,73200.0
2,0,2394,1024,98.0,L,117,0,New,117600.0
2,0,3390,1100,1.05,Cr,24,0,Resale,126000.0
1,0,7244,650,38.0,L,217,0,Resale,45600.0
5,0,4145,2600,4.5,Cr,120,0,Resale,540000.0
3,0,7134,1550,3.25,Cr,120,0,Resale,390000.0
3,0,7134,1350,3.0,Cr,120,0,Resale,360000.0
2,0,4145,1120,1.8,Cr,120,0,Resale,216000.0
2,0,360,755,1.3,Cr,120,0,Resale,156000.0
1,0,4143,550,1.1,Cr,120,0,Resale,132000.0
2,0,6247,750,1.45,Cr,120,0,Resale,174000.0
1,0,7244,650,38.0,L,217,0,Resale,45600.0
5,0,4145,2600,4.5,Cr,120,0,Resale,540000.0
3,0,7134,1550,3.25,Cr,120,0,Resale,390000.0
3,0,7134,1350,3.0,Cr,120,0,Resale,360000.0
2,0,4145,1120,1.8,Cr,120,0,Resale,216000.0
2,0,360,755,1.3,Cr,120,0,Resale,156000.0
1,0,4143,550,1.1,Cr,120,0,Resale,132000.0
2,0,6247,750,1.45,Cr,120,0,Resale,174000.0
1,0,5730,575,90.0,L,120,0,Resale,108000.0
2,0,3611,1030,1.85,Cr,120,0,Resale,222000.0
2,0,4145,1150,1.6,Cr,120,0,Resale,192000.0
1,0,5267,534,1.05,Cr,120,0,Resale,126000.0
2,0,4145,1116,1.57,Cr,120,0,Resale,188400.0
2,0,4145,1116,1.55,Cr,120,0,Resale,186000.0
3,0,6753,1300,2.35,Cr,120,0,Resale,282000.0
3,0,4145,1250,1.8,Cr,120,0,Resale,216000.0
3,0,4145,1450,2.4,Cr,120,0,Resale,288000.0
1,0,8667,650,38.0,L,188,0,Resale,45600.0
2,0,265,600,1.3,Cr,213,1,New,156000.0
1,0,260,500,79.0,L,213,1,New,94800.0
2,0,9408,600,1.0,Cr,213,0,New,120000.0
2,0,9408,650,1.0,Cr,213,1,New,120000.0
1,0,255,550,75.0,L,213,0,New,90000.0
2,0,258,600,1.4,Cr,213,0,New,168000.0
2,0,249,600,1.25,Cr,213,0,New,150000.0
1,0,255,500,72.0,L,213,1,New,86400.0
1,0,253,500,79.0,L,213,0,Resale,94800.0
1,0,1913,500,1.1,Cr,56,0,New,132000.0
2,0,1943,700,1.25,Cr,213,1,New,150000.0
2,0,1923,800,1.6,Cr,56,0,New,192000.0
1,0,5644,650,1.29,Cr,5,1,Resale,154800.0
1,0,255,500,80.0,L,213,1,New,96000.0
2,0,3888,656,1.46,Cr,41,1,New,175200.0
3,0,3888,1106,2.41,Cr,41,1,New,289200.0
2,0,3888,706,1.56,Cr,41,1,New,187200.0
2,0,3888,798,1.76,Cr,41,1,New,211200.0
3,0,7226,1208,3.38,Cr,30,1,New,405600.0
3,0,7226,1076,3.01,Cr,30,1,New,361199.99999999994
3,0,7226,999,2.79,Cr,30,1,New,334800.0
3,0,7226,1002,2.8,Cr,30,1,New,336000.0
3,0,7226,1235,3.45,Cr,30,1,New,414000.0
3,0,7226,1162,3.25,Cr,30,1,New,390000.0
3,0,7226,1129,3.16,Cr,30,1,New,379200.0
2,0,7226,889,2.48,Cr,30,1,New,297600.0
3,0,7226,998,2.79,Cr,30,1,New,334800.0
2,0,9237,738,1.54,Cr,30,1,New,184800.0
2,0,7226,715,2.0,Cr,30,1,New,240000.0
2,0,9237,773,1.62,Cr,30,1,New,194400.00000000003
2,0,7226,747,2.09,Cr,30,1,New,250800.0
2,0,9237,761,1.59,Cr,30,1,New,190800.0
2,0,9237,711,1.49,Cr,30,1,New,178800.0
2,0,9237,809,1.69,Cr,30,1,New,202800.0
1,0,61,630,45.0,L,78,0,Resale,54000.0
4,0,7332,1050,96.5,L,117,0,New,115800.0
3,0,4016,1600,1.55,Cr,78,0,Resale,186000.0
2,0,4770,1100,82.0,L,198,0,Resale,98400.0
1,0,498,680,59.0,L,78,0,Resale,70800.0
2,0,1754,950,81.0,L,198,0,Resale,97200.0
2,0,156,1050,87.0,L,78,0,Resale,104400.0
2,0,4845,1060,1.1,Cr,198,0,Resale,132000.0
2,0,2367,1150,1.75,Cr,157,0,New,210000.0
2,0,574,886,1.56,Cr,61,1,New,187200.0
1,0,1184,550,95.0,L,34,0,Resale,114000.0
1,3,7448,350,74.0,L,57,0,Resale,88800.0
1,3,7448,350,75.0,L,57,0,Resale,90000.0
2,0,7353,1020,80.0,L,117,1,New,96000.0
2,0,5150,800,65.0,L,117,0,Resale,78000.0
1,0,4916,575,56.5,L,117,0,Resale,67800.0
1,0,6692,675,59.21,L,117,0,Resale,71052.0
1,0,7353,710,60.0,L,117,1,New,72000.0
1,0,7353,710,60.0,L,117,1,New,72000.0
1,0,4916,575,56.5,L,117,0,Resale,67800.0
2,0,1060,1050,2.15,Cr,34,1,New,258000.0
1,0,1440,550,1.25,Cr,220,0,Resale,150000.0
2,0,1440,800,2.1,Cr,220,0,Resale,252000.0
3,0,1440,900,2.25,Cr,220,0,Resale,270000.0
3,0,4922,1365,1.02,Cr,117,0,New,122400.0
3,0,4906,1341,1.03,Cr,117,1,New,123600.0
2,0,1317,850,40.0,L,125,0,Resale,48000.0
2,0,1165,895,90.0,L,194,0,Resale,108000.0
1,0,6657,525,1.3,Cr,34,0,Resale,156000.0
1,0,1281,276,55.0,L,34,1,New,66000.0
1,0,1555,550,97.0,L,96,1,New,116400.0
2,0,255,600,1.39,Cr,213,0,New,166799.99999999997
2,0,9408,800,1.45,Cr,213,0,New,174000.0
2,0,2662,1143,2.35,Cr,57,0,Resale,282000.0
2,0,3100,1000,1.1,Cr,117,0,Resale,132000.0
1,0,3563,590,62.0,L,117,0,Resale,74400.0
1,0,9309,550,49.0,L,117,1,New,58800.0
1,0,4297,620,35.0,L,205,1,New,42000.0
1,0,8687,620,37.75,L,205,1,New,45300.0
2,0,483,1140,98.0,L,24,0,Resale,117600.0
1,0,2422,640,65.56,L,117,0,New,78672.0
4,4,3188,4320,5.4,Cr,47,0,Resale,648000.0
4,0,7652,1050,98.0,L,117,0,New,117600.0
2,0,5034,1075,1.04,Cr,117,0,New,124800.0
2,0,3345,1155,1.95,Cr,79,0,Resale,234000.0
2,0,103,1000,1.85,Cr,79,0,Resale,222000.0
2,0,97,637,1.4,Cr,194,1,New,168000.0
2,0,97,637,1.4,Cr,194,1,New,168000.0
2,0,97,603,1.33,Cr,194,1,New,159600.0
2,0,97,603,1.33,Cr,194,1,New,159600.0
2,0,97,637,1.4,Cr,194,1,New,168000.0
2,0,97,637,1.4,Cr,194,1,New,168000.0
2,0,97,603,1.33,Cr,194,1,New,159600.0
2,0,97,603,1.33,Cr,194,1,New,159600.0
2,0,97,625,1.38,Cr,194,1,New,165599.99999999997
2,0,97,625,1.38,Cr,194,1,New,165599.99999999997
2,0,97,601,1.32,Cr,194,1,New,158400.0
2,0,97,601,1.32,Cr,194,1,New,158400.0
2,0,97,565,1.25,Cr,194,1,New,150000.0
2,0,97,565,1.25,Cr,194,1,New,150000.0
2,0,97,601,1.32,Cr,194,1,New,158400.0
2,0,97,601,1.32,Cr,194,1,New,158400.0
2,0,97,600,1.32,Cr,194,1,New,158400.0
2,0,97,600,1.32,Cr,194,1,New,158400.0
1,0,7698,481,1.77,Cr,100,1,New,212400.0
1,0,7698,473,1.75,Cr,100,1,New,210000.0
1,0,7698,449,1.66,Cr,100,1,New,199200.0
1,0,7698,439,1.62,Cr,100,1,New,194400.00000000003
2,0,569,752,1.03,Cr,194,1,New,123600.0
1,0,569,394,54.17,L,194,1,New,65004.0
2,0,569,535,73.56,L,194,1,New,88272.0
2,0,569,582,80.02,L,194,1,New,96024.0
2,0,569,752,1.03,Cr,194,1,New,123600.0
2,0,569,752,1.03,Cr,194,1,New,123600.0
1,0,569,394,54.17,L,194,1,New,65004.0
1,0,569,394,54.17,L,194,1,New,65004.0
2,0,569,535,73.56,L,194,1,New,88272.0
2,0,569,535,73.56,L,194,1,New,88272.0
2,0,569,582,80.02,L,194,1,New,96024.0
2,0,569,582,80.02,L,194,1,New,96024.0
3,0,7215,10893,55.55,Cr,155,1,New,6666000.0
3,0,7215,1476,7.52,Cr,155,1,New,902400.0
1,0,7215,836,4.26,Cr,155,1,New,511200.0
3,0,7215,10893,55.55,Cr,155,1,New,6666000.0
3,0,7215,10893,55.55,Cr,155,1,New,6666000.0
3,0,7215,1476,7.52,Cr,155,1,New,902400.0
3,0,7215,1476,7.52,Cr,155,1,New,902400.0
1,0,7215,836,4.26,Cr,155,1,New,511200.0
1,0,7215,836,4.26,Cr,155,1,New,511200.0
1,0,176,469,93.8,L,194,1,New,112560.0
1,0,176,469,93.8,L,194,1,New,112560.0
1,0,176,485,97.0,L,194,1,New,116400.0
1,0,176,485,97.0,L,194,1,New,116400.0
2,0,176,1023,2.04,Cr,194,1,New,244800.0
2,0,176,1023,2.04,Cr,194,1,New,244800.0
1,0,176,469,93.8,L,194,1,New,112560.0
1,0,176,469,93.8,L,194,1,New,112560.0
1,0,176,485,97.0,L,194,1,New,116400.0
1,0,176,485,97.0,L,194,1,New,116400.0
2,0,176,1023,2.04,Cr,194,1,New,244800.0
2,0,176,1023,2.04,Cr,194,1,New,244800.0
1,0,176,501,1.0,Cr,194,1,New,120000.0
1,0,176,501,1.0,Cr,194,1,New,120000.0
1,0,176,536,1.07,Cr,194,1,New,128400.0
1,0,176,536,1.07,Cr,194,1,New,128400.0
1,0,176,491,98.2,L,194,1,New,117840.0
1,0,176,491,98.2,L,194,1,New,117840.0
1,0,176,482,96.4,L,194,1,New,115680.0
1,0,176,482,96.4,L,194,1,New,115680.0
1,0,176,565,1.13,Cr,194,1,New,135599.99999999997
1,0,176,565,1.13,Cr,194,1,New,135599.99999999997
1,0,176,489,97.8,L,194,1,New,117360.0
1,0,176,489,97.8,L,194,1,New,117360.0
3,0,2258,1820,3.1,Cr,194,0,Resale,372000.0
3,0,92,1583,2.3,Cr,80,0,Resale,276000.0
2,0,4891,1050,1.75,Cr,80,0,Resale,210000.0
1,0,9172,605,25.03,L,125,0,New,30036.0
1,0,9172,605,25.03,L,125,0,New,30036.0
1,0,9172,665,27.51,L,125,0,New,33012.0
1,0,9172,665,27.51,L,125,0,New,33012.0
1,0,9172,650,26.89,L,125,0,New,32268.0
1,0,9172,650,26.89,L,125,0,New,32268.0
1,0,9172,605,25.03,L,125,0,New,30036.0
1,0,9172,605,25.03,L,125,0,New,30036.0
1,0,9172,665,27.51,L,125,0,New,33012.0
1,0,9172,665,27.51,L,125,0,New,33012.0
1,0,9172,650,26.89,L,125,0,New,32268.0
1,0,9172,650,26.89,L,125,0,New,32268.0
1,0,9172,580,24.0,L,125,0,New,28800.0
1,0,9172,580,24.0,L,125,0,New,28800.0
2,0,6661,1150,1.08,Cr,78,0,Resale,129600.0
2,0,4563,1240,1.15,Cr,198,0,Resale,138000.0
2,0,9153,1240,1.05,Cr,198,0,Resale,126000.0
2,0,704,1150,96.0,L,198,0,Resale,115200.0
2,0,4409,1100,85.0,L,198,0,Resale,102000.0
1,0,4812,650,59.0,L,194,0,Resale,70800.0
1,0,2402,796,69.69,L,117,0,New,83628.0
3,0,9245,1650,1.3,Cr,76,0,Resale,156000.0
2,0,7553,1100,1.0,Cr,91,0,Resale,120000.0
3,0,8349,1600,1.75,Cr,91,0,Resale,210000.0
2,0,3433,1050,1.18,Cr,194,0,Resale,141600.0
1,0,8659,650,72.0,L,2,0,Resale,86400.0
2,0,2035,800,1.36,Cr,34,1,New,163200.00000000003
1,0,7781,650,85.0,L,79,1,New,102000.0
2,0,6118,680,1.35,Cr,79,0,Resale,162000.0
2,0,3342,1120,1.9,Cr,79,0,Resale,228000.0
1,0,1375,595,26.0,L,125,0,Resale,31200.0
1,0,7608,850,37.5,L,217,0,New,45000.0
1,0,4438,850,37.92,L,217,1,New,45504.0
2,0,4438,1050,49.0,L,217,1,New,58800.0
1,0,1841,600,1.71,Cr,213,0,Resale,205200.0
1,0,8638,850,31.0,L,217,0,Resale,37200.0
1,0,1291,650,39.99,L,217,1,New,47988.0
1,0,3373,650,33.5,L,217,0,Resale,40200.0
2,0,3373,750,47.5,L,217,0,New,57000.0
1,0,6662,650,37.0,L,23,1,New,44400.0
1,0,5062,750,32.5,L,217,0,Resale,39000.0
1,0,5062,750,33.5,L,217,0,Resale,40200.0
1,0,4438,850,37.92,L,217,1,New,45504.0
2,0,4438,1050,49.0,L,217,1,New,58800.0
1,0,7608,850,37.5,L,217,0,New,45000.0
2,0,7344,1200,1.28,Cr,198,0,Resale,153600.0
1,0,7412,700,51.0,L,198,0,Resale,61200.0
1,0,2449,570,55.0,L,194,0,Resale,66000.0
2,0,9437,750,95.0,L,194,0,Resale,114000.0
1,0,3248,500,75.0,L,194,0,Resale,90000.0
2,0,8358,649,1.04,Cr,194,0,Resale,124800.0
2,0,7292,780,1.1,Cr,194,0,Resale,132000.0
1,0,9508,500,78.0,L,194,0,Resale,93600.0
2,0,2631,650,1.0,Cr,194,0,Resale,120000.0
2,0,994,720,77.0,L,194,0,Resale,92400.0
2,0,5522,680,80.0,L,194,0,Resale,96000.0
1,0,5523,510,57.0,L,194,0,Resale,68400.0
1,0,6626,610,65.0,L,194,0,Resale,78000.0
3,0,1441,1650,4.0,Cr,220,0,Resale,480000.0
2,0,1440,900,2.5,Cr,220,0,Resale,300000.0
3,0,1441,1650,3.5,Cr,220,0,Resale,420000.0
2,0,345,900,1.9,Cr,220,0,Resale,228000.0
2,0,8733,1200,4.77,Cr,40,1,New,572399.9999999999
2,0,3157,760,43.0,L,190,1,New,51600.0
2,0,7605,1250,2.75,Cr,8,0,Resale,330000.0
2,0,2395,1017,1.01,Cr,117,0,Resale,121200.0
1,0,9309,550,54.0,L,117,0,Resale,64800.0
1,0,7643,620,65.5,L,117,0,New,78600.0
1,0,7652,620,62.0,L,117,0,New,74400.0
1,0,9300,715,60.5,L,117,0,New,72600.0
1,0,9300,715,60.5,L,117,0,New,72600.0
2,0,2402,920,90.0,L,117,0,Resale,108000.0
3,0,2718,1450,1.38,Cr,117,1,New,165599.99999999997
3,0,6458,1361,1.35,Cr,117,0,New,162000.0
1,0,2416,468,54.8,L,117,1,New,65760.0
1,0,9316,740,59.5,L,117,0,Resale,71400.0
1,0,2403,765,60.54,L,117,0,Resale,72648.0
1,0,7643,620,61.2,L,117,0,Resale,73440.0
1,0,7642,620,66.0,L,117,0,Resale,79200.0
3,0,1117,1320,1.2,Cr,117,1,New,144000.0
3,0,1117,1320,1.21,Cr,117,0,New,145200.0
3,0,1117,1320,1.22,Cr,117,0,Resale,146400.0
1,0,5024,670,61.05,L,117,1,New,73260.0
1,0,7642,725,58.74,L,117,1,New,70488.0
1,0,9047,650,59.87,L,117,1,New,71844.0
1,0,5026,715,63.5,L,117,0,Resale,76200.0
1,0,2404,650,60.1,L,117,0,Resale,72120.0
1,0,4651,680,64.67,L,117,1,New,77604.0
1,0,9300,710,61.5,L,117,0,New,73800.0
3,0,2402,1400,1.25,Cr,117,0,Resale,150000.0
3,0,3210,1420,1.27,Cr,117,0,New,152400.0
3,0,5995,1160,3.0,Cr,155,0,Resale,360000.0
3,0,4186,1100,3.99,Cr,67,1,New,478800.0
3,0,7052,1294,1.94,Cr,68,1,New,232800.0
1,0,3109,803,2.25,Cr,1,0,Resale,270000.0
2,0,3408,825,1.4,Cr,1,0,Resale,168000.0
1,0,9737,650,30.0,L,217,1,New,36000.0
3,0,6657,1300,2.12,Cr,34,0,Resale,254400.0
2,0,4978,1150,3.05,Cr,44,0,Resale,366000.0
3,0,4978,950,2.85,Cr,44,0,Resale,342000.0
2,0,4669,660,1.68,Cr,34,0,Resale,201600.0
3,0,207,1400,2.87,Cr,56,1,New,344400.0
3,0,4712,1900,3.83,Cr,120,1,New,459600.0
5,0,4438,2250,1.21,Cr,217,1,New,145200.0
1,0,4568,650,63.0,L,78,0,Resale,75600.0
1,0,6097,650,50.0,L,78,0,Resale,60000.0
1,0,8085,695,58.0,L,24,0,Resale,69600.0
2,0,3767,1100,90.0,L,78,0,Resale,108000.0
2,0,4605,1100,88.0,L,78,0,Resale,105600.0
2,0,3003,1100,85.0,L,78,0,Resale,102000.0
1,0,8789,650,54.0,L,78,0,Resale,64800.0
3,0,1532,1630,1.35,Cr,198,0,Resale,162000.0
2,0,7344,1190,1.25,Cr,198,0,Resale,150000.0
2,0,9021,1150,92.0,L,198,0,Resale,110400.0
2,0,2365,1180,87.0,L,198,0,Resale,104400.0
2,0,6126,1010,1.3,Cr,2,0,Resale,156000.0
2,0,4212,1100,1.05,Cr,78,0,Resale,126000.0
1,0,1895,600,51.5,L,78,0,Resale,61800.0
1,0,8000,700,59.5,L,78,0,Resale,71400.0
1,0,5077,600,57.0,L,194,0,Resale,68400.0
2,0,8905,1100,1.05,Cr,2,0,Resale,126000.0
1,0,3390,555,67.41,L,24,0,Resale,80892.0
2,0,7110,1050,1.05,Cr,194,0,New,126000.0
2,0,3268,950,1.77,Cr,194,1,New,212400.0
1,0,5642,785,76.01,L,117,0,New,91212.00000000001
1,0,263,552,90.0,L,56,1,New,108000.0
1,0,254,470,72.0,L,213,1,New,86400.0
2,0,3702,1200,2.0,Cr,80,0,Resale,240000.0
1,0,5362,520,79.0,L,2,0,Resale,94800.0
1,0,7087,580,1.37,Cr,141,0,Resale,164400.00000000003
2,0,1010,750,1.3,Cr,34,1,New,156000.0
2,0,4407,1150,80.0,L,190,0,New,96000.0
1,0,2791,650,1.25,Cr,32,0,Resale,150000.0
2,0,4919,1090,96.98,L,117,1,New,116376.0
2,0,9047,1090,98.52,L,117,1,New,118224.0
2,0,9300,1090,96.98,L,117,1,New,116376.0
2,0,8502,1090,97.89,L,117,1,New,117468.0
2,0,416,1090,95.86,L,117,1,New,115032.0
2,0,104,900,1.8,Cr,79,0,Resale,216000.0
3,0,3702,1765,2.98,Cr,80,0,Resale,357600.0
1,0,1737,500,70.0,L,194,0,Resale,84000.0
2,0,5632,800,1.1,Cr,194,0,Resale,132000.0
4,0,4984,2156,3.99,Cr,108,1,New,478800.0
1,3,2655,780,68.5,L,117,0,New,82200.0
3,0,8733,1600,5.84,Cr,40,1,New,700800.0
2,0,4105,1245,1.25,Cr,2,0,Resale,150000.0
2,0,7117,981,1.9,Cr,81,0,Resale,228000.0
3,0,7134,1050,2.7,Cr,120,0,Resale,324000.0
2,0,2614,1100,2.75,Cr,154,0,Resale,330000.0
2,0,9497,800,1.52,Cr,34,0,Resale,182400.0
3,0,3135,1250,3.25,Cr,81,0,Resale,390000.0
1,0,3464,630,56.2,L,117,0,Resale,67440.0
1,0,6692,675,59.0,L,117,0,Resale,70800.0
1,0,6692,650,56.0,L,117,0,Resale,67200.0
1,0,6691,675,60.0,L,117,0,Resale,72000.0
1,0,9595,663,31.7,L,217,0,Resale,38040.0
1,0,9594,675,26.0,L,217,0,Resale,31200.0
2,0,200,865,39.5,L,136,0,Resale,47400.0
1,0,6692,675,59.0,L,117,0,Resale,70800.0
1,0,6692,650,56.0,L,117,0,Resale,67200.0
1,0,6691,675,60.0,L,117,0,Resale,72000.0
1,0,3464,630,56.2,L,117,0,Resale,67440.0
2,0,2422,1091,93.65,L,117,1,New,112380.0
1,0,4903,690,65.89,L,117,0,New,79068.0
2,0,5169,1090,95.68,L,117,1,New,114816.0
1,0,3395,690,69.58,L,24,0,New,83496.0
2,0,5034,1090,95.96,L,117,0,New,115152.0
2,0,2536,1090,95.68,L,24,0,New,114816.0
1,0,9316,750,68.56,L,117,0,New,82272.0
2,0,2419,1050,94.58,L,117,0,New,113496.0
1,0,4241,690,68.59,L,24,0,New,82308.0
2,0,657,1090,98.56,L,117,0,New,118272.0
2,0,2655,1090,96.58,L,117,0,New,115896.0
2,0,7333,1090,94.58,L,117,0,New,113496.0
2,0,7642,1090,95.45,L,117,1,New,114540.0
2,0,657,1090,98.56,L,117,0,New,118272.0
2,0,2655,1090,96.58,L,117,0,New,115896.0
2,0,7333,1090,94.58,L,117,0,New,113496.0
1,0,9141,690,59.68,L,24,0,New,71616.0
2,0,7642,1090,95.45,L,117,1,New,114540.0
2,0,2402,1090,93.68,L,117,1,New,112416.0
1,0,2416,690,65.89,L,117,0,New,79068.0
2,0,2402,1090,96.89,L,117,0,New,116268.0
2,0,2417,1090,97.58,L,117,0,New,117096.0
2,0,2422,1091,93.65,L,117,1,New,112380.0
2,0,5169,1090,95.68,L,117,1,New,114816.0
2,0,9316,1090,96.89,L,117,1,New,116268.0
2,0,8170,1091,93.56,L,117,1,New,112272.0
2,0,9330,1090,97.58,L,117,0,New,117096.0
2,0,8603,1090,96.58,L,117,0,New,115896.0
2,0,7052,1080,1.48,Cr,68,1,New,177600.0
3,0,503,980,2.8,Cr,7,0,Resale,336000.0
3,0,4182,1300,3.65,Cr,79,0,Resale,438000.0
2,0,4489,1150,90.0,L,5,0,Resale,108000.0
2,0,9188,1020,88.0,L,198,0,Resale,105600.0
2,0,4238,1540,1.25,Cr,78,0,Resale,150000.0
3,0,3026,1140,2.9,Cr,194,1,New,348000.0
2,0,92,700,1.05,Cr,80,1,New,126000.0
3,0,3436,1200,90.0,L,76,0,Resale,108000.0
3,0,2477,1790,1.62,Cr,117,1,New,194400.00000000003
2,0,6821,750,1.68,Cr,34,0,Resale,201600.0
2,0,3279,858,70.0,L,9,0,New,84000.0
3,0,92,1600,2.62,Cr,80,0,Resale,314400.0
1,0,8364,610,76.0,L,194,0,Resale,91200.0
1,0,8364,630,70.0,L,194,0,Resale,84000.0
2,0,2109,850,1.05,Cr,194,0,Resale,126000.0
2,0,1472,850,1.15,Cr,194,0,Resale,138000.0
2,0,8226,890,1.15,Cr,194,0,Resale,138000.0
2,0,1472,730,91.0,L,194,0,Resale,109200.0
1,0,8186,740,70.0,L,194,0,Resale,84000.0
1,0,9595,613,28.5,L,217,0,Resale,34200.0
1,0,4297,672,45.0,L,205,1,New,54000.0
1,0,9595,663,31.6,L,217,0,Resale,37920.0
1,0,9595,663,31.5,L,217,0,Resale,37800.0
1,0,2101,684,1.7,Cr,1,0,Resale,204000.0
4,0,2214,3200,6.0,Cr,194,0,Resale,720000.0
2,0,2630,750,90.0,L,194,0,Resale,108000.0
2,0,7156,750,1.4,Cr,194,0,Resale,168000.0
2,0,9537,655,76.0,L,194,0,Resale,91200.0
2,0,2261,780,1.4,Cr,194,0,Resale,168000.0
1,0,1083,520,55.0,L,194,0,Resale,66000.0
2,0,1445,850,98.0,L,194,0,Resale,117600.0
2,0,7247,950,95.0,L,194,0,Resale,114000.0
3,0,2412,1390,1.45,Cr,117,0,New,174000.0
2,0,7332,1050,94.58,L,117,0,New,113496.0
1,0,7460,750,67.85,L,117,0,New,81419.99999999999
2,0,5169,1050,94.78,L,117,0,New,113736.0
1,0,254,600,82.0,L,213,0,New,98400.0
1,0,9405,400,74.0,L,213,0,Resale,88800.0
1,0,254,400,73.0,L,213,0,Resale,87600.0
1,0,254,500,88.0,L,213,0,Resale,105600.0
1,0,256,400,88.0,L,213,0,Resale,105600.0
1,0,254,500,74.0,L,213,0,Resale,88800.0
1,0,262,400,76.0,L,213,0,New,91200.0
1,0,262,600,79.0,L,213,0,Resale,94800.0
1,0,9413,400,75.0,L,213,0,New,90000.0
1,0,254,500,86.0,L,213,0,Resale,103200.0
1,0,1918,600,1.3,Cr,56,0,New,156000.0
1,0,266,500,76.0,L,213,0,Resale,91200.0
1,0,9405,400,80.0,L,213,0,New,96000.0
2,0,266,600,1.04,Cr,213,0,New,124800.0
2,0,4903,1050,95.89,L,117,0,New,115068.0
2,0,7639,850,2.0,Cr,34,1,New,240000.0
2,0,6019,850,55.0,L,76,0,Resale,66000.0
1,0,37,571,42.0,L,76,0,Resale,50400.0
1,0,5464,500,37.99,L,76,0,Resale,45588.0
2,0,3084,1060,59.0,L,76,1,Resale,70800.0
1,0,8844,640,68.0,L,75,0,Resale,81600.0
1,0,3414,675,59.0,L,76,0,Resale,70800.0
1,0,1854,555,40.99,L,76,0,Resale,49188.0
1,0,37,571,42.0,L,76,0,Resale,50400.0
1,0,5464,500,37.99,L,76,0,Resale,45588.0
2,0,3084,1060,59.0,L,76,1,Resale,70800.0
2,0,8359,658,1.04,Cr,194,0,Resale,124800.0
2,0,1472,654,1.1,Cr,194,0,Resale,132000.0
3,0,9367,1650,2.85,Cr,153,0,Resale,342000.0
2,0,6558,850,1.2,Cr,153,0,Resale,144000.0
2,0,1870,1175,1.89,Cr,153,1,New,226800.0
2,0,1870,970,1.58,Cr,153,1,New,189600.0
2,0,6163,1145,1.8,Cr,153,0,Resale,216000.0
3,0,6279,1300,2.75,Cr,57,0,Resale,330000.0
2,0,6524,840,1.2,Cr,153,0,Resale,144000.0
1,0,9552,400,52.0,L,194,0,Resale,62400.0
