bhk,type,locality,area,region,status,age,price_in_USD
3,0,2097,1505,117,1,0,134400.00000000003
2,0,8170,990,117,0,0,90708.0
1,0,5026,675,117,0,0,66000.0
3,0,2097,1505,117,0,0,133200.00000000003
1,0,2404,405,117,0,0,65400.0
2,0,1219,800,154,0,1,234000.0
3,0,7114,1750,8,0,1,780000.0
4,0,1056,2100,8,0,1,660000.0
4,0,1056,2100,8,0,1,660000.0
2,0,6607,1050,8,0,1,312000.0
2,0,3146,791,47,0,1,51600.0
2,0,3144,864,47,0,1,72000.0
2,0,3144,864,47,0,1,63600.0
2,0,3144,791,47,0,1,54000.0
3,0,3144,1098,47,0,1,90000.0
3,0,3202,1300,47,0,1,87600.0
2,0,9261,1150,55,0,1,150000.0
3,0,4022,1650,55,0,1,264000.0
1,0,806,625,94,0,1,86400.0
2,0,2194,1050,147,0,1,378000.0
5,0,3905,2310,147,0,1,612000.0
2,0,7118,1050,81,0,1,190800.0
1,0,4536,471,120,1,0,138000.0
4,0,2090,1944,34,0,0,660000.0
2,0,2953,800,96,1,0,189600.0
2,0,9206,1125,34,1,0,252000.0
2,0,1124,1500,44,1,0,343200.0
1,0,4598,770,34,1,0,198000.0
3,0,5457,1800,34,0,1,528000.0
3,0,2595,1176,34,0,0,360000.0
1,0,2953,800,96,1,0,144000.0
1,0,4598,685,34,0,0,204000.0
3,0,1124,1275,44,1,0,360000.0
4,0,2595,1800,34,0,0,504000.0
2,0,9316,990,117,1,0,96000.0
1,0,9316,720,117,1,0,72000.0
2,0,4335,870,117,1,0,78000.0
2,0,5034,1075,117,0,0,122400.0
1,0,5034,725,117,0,0,81600.0
2,0,2097,1037,117,1,0,102000.0
1,0,2097,650,117,1,0,62400.0
2,0,2655,1075,117,0,0,102000.0
2,0,3146,909,47,0,1,69600.0
1,0,2655,780,117,0,0,63600.0
2,0,9300,1070,117,1,0,96000.0
2,0,7460,1060,117,0,0,96000.0
1,0,7460,720,117,0,0,68400.0
1,0,3936,665,117,1,0,67200.0
2,0,8472,755,117,1,0,132000.0
1,0,73,711,117,1,0,60000.0
2,0,73,1050,117,1,0,92400.0
1,0,7595,436,117,1,0,72720.0
1,0,9047,412,117,1,0,70800.0
2,0,9327,950,117,0,1,99600.0
1,0,8094,665,117,0,1,74400.0
3,0,2418,1007,117,1,0,154800.0
2,0,2418,783,117,1,0,114000.0
1,0,2404,405,117,1,0,66000.0
2,0,863,1151,55,0,1,177600.0
2,0,2655,1000,117,0,0,90000.0
1,0,5034,725,117,0,0,79812.00000000001
1,0,4735,670,117,0,0,66000.0
2,0,8511,700,117,0,1,110400.0
2,0,9349,1250,21,0,1,192000.0
2,0,8411,1150,91,0,1,114000.0
2,0,369,1200,157,0,1,222000.0
2,0,1209,900,41,0,1,98400.0
2,0,1209,900,41,0,1,94800.0
2,0,9543,950,194,0,1,85200.0
1,0,3165,610,47,1,0,55188.0
2,0,2037,1050,194,0,1,99600.0
2,0,325,1075,117,0,1,84000.0
3,0,9669,1233,120,1,0,220800.0
2,0,5607,785,61,0,1,68400.0
1,3,7065,340,61,0,1,32400.0
2,0,771,1150,55,0,1,198000.0
3,0,217,1453,91,1,0,166799.99999999997
2,0,217,920,91,1,0,98987.99999999999
2,0,217,920,91,1,0,95987.99999999999
3,0,1472,1100,194,1,0,176400.0
2,0,1447,800,194,1,0,123600.0
2,0,1472,700,194,1,0,114000.0
2,0,5269,950,47,1,0,74400.0
1,0,5269,600,47,1,0,50400.0
1,0,3144,595,47,0,1,43200.0
3,0,6637,1300,194,0,1,289200.0
1,0,3294,500,190,0,0,34800.0
2,0,3230,650,47,0,0,46800.0
1,0,3159,465,47,0,0,34800.0
4,0,3331,4500,222,0,1,1920000.0
3,0,3268,1300,194,1,0,264000.0
2,0,3268,1050,194,1,0,192000.0
2,0,2719,1050,194,0,1,165599.99999999997
1,0,3144,595,47,0,1,48000.0
3,0,2719,1350,194,0,1,246000.0
2,0,4548,1085,194,1,0,144000.0
1,0,8686,407,124,1,0,43500.0
2,0,3147,864,47,0,1,54000.0
3,0,2715,1300,194,0,1,289200.0
2,0,3062,900,194,0,1,156000.0
1,0,3144,595,47,0,1,43200.0
1,0,3144,595,47,0,1,42000.0
1,0,3144,595,47,0,1,40800.0
3,0,3278,1280,213,1,2,374400.0
2,0,3147,864,47,0,1,53400.0
1,0,9316,740,117,1,0,68400.0
1,0,8170,675,117,1,0,64800.0
1,0,2404,410,117,1,0,62400.0
1,0,4332,730,117,1,0,63588.0
2,0,9300,1070,117,1,0,93060.0
1,3,7070,330,61,0,1,31200.0
3,0,7874,1888,194,1,0,264000.0
2,0,5562,1550,55,0,1,180000.0
2,0,5381,1050,94,0,1,174000.0
2,0,5381,1100,94,0,1,174000.0
3,0,2569,4200,8,0,1,588000.0
2,0,6468,1000,8,0,1,324000.0
3,0,6102,1300,8,0,1,420000.0
1,3,3862,310,154,0,1,84000.0
2,0,5740,1050,154,0,1,216000.0
2,0,1124,890,44,1,0,248400.0
2,0,1124,868,44,1,0,240000.0
2,0,1124,868,44,1,0,266400.00000000006
2,0,1124,890,44,1,0,252000.0
2,0,7429,750,34,1,0,205200.0
1,0,7429,500,34,1,0,138000.0
4,0,2084,1165,34,1,0,540000.0
2,0,2084,853,34,1,0,324000.0
3,0,2092,877,34,1,0,236400.0
2,0,2968,813,34,1,0,198000.0
3,0,1216,1150,154,0,1,360000.0
2,0,2130,1000,194,0,1,192000.0
2,0,2130,1000,194,0,1,216000.0
2,0,2130,1000,194,0,1,216000.0
2,0,1528,975,194,1,0,132000.0
2,0,1528,950,194,1,0,140400.0
2,0,3926,1165,194,0,1,165599.99999999997
1,0,5036,756,117,1,0,75588.0
2,0,2536,1071,24,1,0,111036.0
1,0,3390,700,24,1,0,90000.0
2,0,2395,974,117,0,0,118800.0
1,0,2394,750,117,0,0,84000.0
2,0,4902,1000,117,0,0,93600.0
2,0,4332,1020,117,0,0,90000.0
1,0,4332,730,117,0,0,68400.0
2,0,8472,755,117,1,0,118800.0
2,0,5169,1190,117,0,0,132000.0
1,0,5169,770,117,0,0,79200.0
1,0,8184,732,117,0,0,75000.0
2,0,8184,1377,117,0,0,139200.0
2,0,8184,1377,117,1,0,138000.0
1,0,4548,650,194,1,0,96000.0
1,0,4548,550,194,1,0,80400.0
1,0,8184,732,117,1,0,74400.0
2,0,7462,1070,117,1,0,103200.0
1,0,7462,711,117,1,0,66000.0
2,0,9047,698,117,1,0,118800.0
1,0,9047,412,117,1,0,69600.0
2,0,5033,992,117,0,0,98400.0
4,0,5937,2400,61,0,1,210000.0
1,0,4537,471,120,1,0,138000.0
1,0,3143,595,47,0,1,39600.0
3,0,217,1453,91,1,0,171600.0
2,0,3144,864,47,0,1,69600.0
2,0,3202,950,47,0,1,60000.0
2,0,3202,950,47,0,1,66000.0
1,0,7859,650,190,0,1,56400.0
1,0,1675,650,78,0,1,54000.0
1,0,3751,650,91,0,1,54000.0
1,0,3944,650,91,0,1,54000.0
3,0,111,1020,117,0,0,182400.0
2,0,111,865,117,0,0,154800.0
1,0,4936,700,117,0,1,72000.0
2,0,9047,698,117,1,0,114000.0
2,0,9728,1020,117,0,0,114000.0
2,0,1216,900,154,0,1,276000.0
1,0,3144,495,47,0,1,45600.0
1,0,2404,405,117,1,0,66000.0
2,0,4901,831,80,0,1,150000.0
2,0,7652,758,117,1,0,108000.0
1,0,7642,450,117,1,0,74400.0
3,0,4666,1094,15,0,0,55200.0
3,0,4666,1095,15,0,0,55200.0
2,0,4665,930,15,0,0,45600.0
3,0,4665,1095,15,0,0,55200.0
3,0,4747,1700,94,0,1,252000.0
5,0,2236,5245,194,0,0,1080000.0
5,0,2163,5245,194,0,0,1230000.0
2,0,2153,1000,194,1,0,188400.0
3,0,2220,1600,194,0,0,369600.0
1,0,2199,590,194,0,1,93600.0
3,0,2163,1230,194,0,1,252000.0
1,0,253,595,213,1,0,85319.99999999999
1,0,253,595,213,1,0,85680.00000000001
1,0,253,593,213,1,0,84900.0
1,0,253,595,213,1,0,85560.0
1,0,253,596,213,1,0,85619.99999999999
2,0,253,730,213,1,0,115800.0
1,0,266,574,213,1,0,81600.0
1,0,266,583,213,1,0,84000.0
1,0,266,588,213,1,0,85200.0
1,0,266,590,213,1,0,86400.0
2,0,7638,963,57,1,0,224400.0
2,0,7638,1063,57,1,0,224400.0
2,0,7638,1063,57,1,0,225600.0
2,0,7638,1063,57,1,0,225600.0
2,0,7638,1063,57,1,0,225600.0
2,0,7638,1063,57,1,0,224400.0
1,3,7071,330,61,0,1,36000.0
1,0,129,585,47,0,0,45624.00000000001
1,0,8278,525,47,0,0,47243.99999999999
1,0,8278,550,47,0,0,49500.0
1,3,8279,400,47,0,0,29760.0
1,3,8279,400,47,0,0,29760.0
1,3,8279,345,47,0,0,25668.0
1,3,8279,380,47,0,0,28272.0
1,0,8279,525,47,0,0,39059.99999999999
1,3,8278,375,47,0,0,33744.0
3,0,3165,1113,47,1,0,95987.99999999999
3,0,4038,1550,55,0,0,300000.0
2,0,4038,950,55,0,1,198000.0
2,0,1801,950,94,0,1,168000.0
2,0,3165,760,47,1,0,69588.0
2,0,8662,1250,94,0,1,210000.0
2,0,5627,1050,94,0,1,180000.0
1,0,5627,750,94,0,1,108000.0
3,0,8841,1210,94,0,1,180000.0
2,0,8841,950,94,0,1,132000.0
1,0,8841,560,94,0,1,84000.0
3,0,5473,1250,94,0,1,300000.0
1,0,5473,650,94,0,1,90000.0
1,0,5473,670,94,0,1,96000.0
2,0,4538,936,120,1,0,181200.0
2,0,3146,1391,47,0,1,108000.0
2,0,3144,918,47,0,1,80400.0
1,0,3144,595,47,0,1,43200.0
1,0,2502,720,213,0,1,115200.0
1,0,9410,660,213,0,1,114000.0
1,0,9300,715,117,1,0,65388.0
3,0,2613,2000,140,1,0,252000.0
2,0,2611,1400,94,0,0,192000.0
2,0,9452,1320,94,0,0,198000.0
3,0,4038,1900,55,0,0,204000.0
2,0,440,1260,75,1,0,96000.0
1,0,440,780,75,1,0,63600.0
3,0,7122,1260,47,1,0,102612.0
3,0,7122,1352,47,1,0,103200.0
2,0,7122,706,47,1,0,65040.0
2,0,7122,711,47,1,0,64308.0
3,0,2673,1840,194,1,0,242400.0
2,0,2673,956,194,1,0,128400.0
2,0,9669,1088,120,1,0,190800.0
3,0,2569,1650,8,0,1,576000.0
2,0,7103,900,81,1,0,204000.0
1,0,3608,400,23,1,0,54000.0
1,0,3608,400,23,1,0,52800.0
1,0,3608,420,23,1,0,57600.0
2,0,2762,970,147,1,0,261600.0
2,0,2762,1012,147,1,0,261600.0
2,0,2762,1012,147,1,0,271199.99999999994
2,0,2762,1016,147,1,0,272400.0
2,0,2762,1015,147,1,0,272400.0
2,0,2762,1105,147,1,0,289200.0
2,0,2762,1100,147,1,0,289200.0
2,0,2760,1100,147,1,0,288000.0
2,0,2762,1005,147,1,0,258000.0
2,0,2762,985,147,1,0,261600.0
2,0,2762,1000,147,1,0,264000.0
1,0,3613,550,23,1,0,72000.0
3,0,7152,1146,1,1,0,246000.0
2,0,7103,945,81,1,0,206400.0
3,0,7937,1280,120,0,0,324000.0
2,0,7937,980,120,1,0,177600.0
1,0,5060,578,41,0,2,108000.0
1,3,129,350,47,0,0,27300.0
1,0,129,585,47,0,0,45624.00000000001
3,0,3345,1200,79,0,1,238800.0
3,0,3345,1765,79,0,1,280800.0
3,0,9487,1580,79,0,1,282000.0
3,0,2762,2150,147,1,0,614400.0
2,0,934,820,79,0,1,147600.0
2,0,7304,1200,79,1,0,240000.0
2,0,2762,850,147,1,0,232800.0
2,0,2762,1171,147,1,0,262800.0
2,0,7918,1250,108,0,1,276000.0
2,0,70,1050,107,1,0,180000.0
1,0,5654,595,79,0,1,120000.0
1,0,2232,600,147,1,0,157200.0
1,0,2232,600,147,1,0,157200.0
2,0,7872,950,217,1,0,66000.0
1,0,2762,650,147,1,0,169200.0
3,0,3162,1474,68,1,0,296400.00000000006
3,0,3162,1291,68,1,0,260400.0
2,0,934,890,79,0,1,138000.0
2,0,9082,1080,79,0,1,258000.0
2,0,1855,889,79,0,1,204000.0
2,0,7963,935,79,0,1,190800.0
2,0,6777,870,79,0,1,180000.0
2,0,9080,985,79,0,1,178800.0
2,0,8747,560,79,0,1,114000.0
2,0,6275,875,79,0,1,147600.0
3,0,1625,1440,80,0,0,243599.99999999997
2,0,7884,980,147,1,0,210000.0
3,0,9487,1580,79,0,1,300000.0
3,0,2762,1640,147,1,0,388800.00000000006
2,0,2762,1180,147,1,0,334800.0
3,0,2762,2210,147,1,0,558000.0
2,0,940,950,79,0,1,132000.0
1,0,3162,531,68,1,0,115200.0
2,0,3162,964,68,1,0,196799.99999999997
2,0,3162,961,68,1,0,199200.0
3,0,3265,1509,194,0,0,150000.0
3,0,3265,1080,194,0,0,126000.0
1,0,3162,510,68,1,0,112800.0
2,0,1424,1250,30,0,1,254400.0
2,0,3265,970,194,0,0,111600.0
2,0,7308,850,79,1,0,174000.0
2,0,7308,900,79,1,0,210000.0
4,0,7918,2450,108,0,1,570000.0
3,0,7304,1600,79,1,0,331199.99999999994
3,0,7308,1450,79,1,0,284400.0
2,0,1222,950,107,1,0,144000.0
1,0,129,585,47,0,0,45624.00000000001
3,0,1261,1263,194,1,0,190800.0
2,0,1261,1008,194,1,0,129600.0
1,0,1261,752,194,1,0,90000.0
1,3,129,350,47,0,0,27300.0
2,0,3389,650,213,0,1,186000.0
1,0,6364,460,154,0,1,108000.0
1,0,3369,585,41,0,1,78000.0
1,0,5034,1075,117,0,0,81600.0
2,0,5034,725,117,0,0,120000.0
2,0,8598,600,117,0,0,91200.0
1,0,8598,435,117,0,0,67200.0
1,0,3143,595,47,0,1,40800.0
1,0,8606,745,117,0,0,78000.0
1,0,5036,756,117,0,0,76800.0
1,0,9300,490,117,0,0,68400.0
3,0,3100,1390,117,0,0,162000.0
1,0,8170,670,117,0,0,66000.0
1,0,3144,595,47,0,1,40800.0
1,3,7071,350,61,0,1,43200.0
3,0,6458,1341,117,0,0,152400.0
1,0,3144,595,47,0,1,42000.0
3,0,3202,1050,47,0,1,67200.0
1,0,8184,732,117,1,0,72648.0
1,0,5026,675,117,1,0,65568.0
1,0,3936,695,117,1,0,72048.0
2,0,4068,1050,117,0,0,88800.0
2,0,5026,1062,117,1,0,101940.0
2,0,3712,950,213,1,0,198000.0
2,0,3712,1020,213,1,0,213600.0
2,0,3712,1020,213,1,0,210000.0
2,0,3712,950,213,1,0,201600.0
2,0,3712,1030,213,1,0,213600.0
2,0,3712,950,213,1,0,198000.0
2,0,9316,1045,117,1,0,98387.99999999999
2,0,657,1044,117,0,0,118788.0
2,0,657,1044,117,0,0,118788.0
4,0,2655,1000,117,0,0,90000.0
1,3,8959,325,213,0,1,82800.0
1,0,2551,580,78,0,1,50400.0
2,0,4901,790,80,0,1,162000.0
1,0,3165,710,47,1,0,55188.0
2,0,5646,1150,61,0,1,114000.0
1,0,8841,550,94,0,1,90000.0
3,0,5473,1701,94,0,1,276000.0
1,0,6613,581,94,0,1,81600.0
1,0,6203,610,61,0,1,66000.0
1,0,4000,751,55,1,0,138000.0
2,0,4897,1080,55,0,1,270000.0
1,0,2673,600,194,1,0,98400.0
4,0,358,3250,220,0,1,780000.0
3,0,7157,1648,120,1,0,264000.0
2,0,7157,1104,120,1,0,180000.0
2,0,7723,1250,94,1,0,168000.0
2,0,7723,1250,94,1,0,168000.0
1,0,7723,710,94,1,0,178800.0
3,0,9609,1904,76,1,0,205200.0
2,0,9609,1344,76,1,0,152400.0
1,0,7727,650,55,0,1,120000.0
3,0,850,1670,55,0,1,312000.0
2,0,7874,1137,194,1,0,152400.0
2,0,1870,1500,153,1,0,226800.0
2,0,1870,1200,153,1,0,189600.0
2,0,1093,920,94,0,1,156000.0
3,0,5562,2200,55,0,1,360000.0
2,0,7815,950,55,1,0,130800.0
3,0,9452,1250,94,1,0,253200.0
2,0,9452,760,94,1,0,181200.0
2,0,7815,760,55,1,0,181200.0
2,0,4000,760,55,1,0,132000.0
2,0,4000,760,55,1,0,132000.0
1,0,4000,650,55,1,0,93600.0
2,0,7723,550,94,1,0,138000.0
2,0,7723,550,94,1,0,178800.0
1,0,7723,460,94,1,0,93600.0
2,0,1093,951,94,0,1,150000.0
2,0,5473,1200,94,0,1,174000.0
2,0,5473,1400,94,0,1,210000.0
2,0,5473,1400,94,0,1,210000.0
3,0,5473,2000,94,0,1,300000.0
3,0,5473,2000,94,0,1,300000.0
1,0,8767,665,47,1,0,48000.0
3,0,9560,1406,194,1,0,174000.0
2,0,9560,1233,194,1,0,153600.0
1,0,9560,710,194,1,0,93000.0
2,0,5860,1200,8,0,1,378000.0
2,0,6665,1150,8,0,1,324000.0
2,0,6665,1150,8,0,1,330000.0
2,0,3181,1391,47,0,1,102000.0
2,0,3165,900,47,1,0,79787.99999999999
1,0,3165,650,47,1,0,52788.0
4,0,2623,1977,62,0,1,361199.99999999994
1,0,2050,750,108,0,1,138000.0
2,0,4536,788,120,1,0,234000.0
2,0,4537,1100,120,1,0,282000.0
1,0,1835,550,76,1,0,47400.0
1,0,539,450,140,1,0,51600.0
2,0,1835,725,76,1,0,70200.0
1,0,1835,550,76,0,0,47400.0
1,0,3230,550,47,0,1,33600.0
2,0,7064,982,61,0,1,93600.0
1,0,3147,695,47,0,1,40800.0
3,0,656,1400,61,0,1,408000.0
1,0,2718,425,117,1,0,73200.0
2,0,8202,970,117,1,0,91200.0
1,0,8202,730,117,1,0,67200.0
2,0,8202,970,117,0,0,91200.0
1,0,8202,730,117,0,0,67200.0
2,0,7595,740,117,0,0,114000.0
1,0,7595,578,117,0,0,74400.0
2,0,8598,600,117,0,0,91800.0
1,0,8598,435,117,0,0,67200.0
2,0,508,910,117,0,0,88800.0
2,0,1267,1050,117,0,0,114000.0
1,0,4337,710,117,0,0,68400.0
1,0,4337,710,117,0,0,68400.0
1,0,626,777,194,1,0,92400.0
2,0,626,1032,194,1,0,114000.0
1,0,2266,650,213,1,0,92724.0
1,0,2266,700,213,1,0,100824.0
1,0,2266,600,213,1,0,88751.99999999999
1,0,2266,408,213,1,0,88751.99999999999
1,0,2266,600,213,1,0,88751.99999999999
1,0,2266,428,213,1,0,87312.00000000001
1,0,2266,650,213,1,0,92724.0
1,0,2266,600,213,1,0,88751.99999999999
1,0,2266,408,213,1,0,83232.0
1,0,3248,580,194,0,0,54600.0
3,0,3248,1450,194,0,1,210000.0
2,0,3248,860,194,0,0,110400.0
1,0,3248,575,194,0,1,85200.0
1,0,3248,580,194,0,0,54600.0
3,0,3248,1450,194,0,1,210000.0
2,0,3248,860,194,0,1,114000.0
1,0,3248,600,194,0,0,64800.0
2,0,3248,860,194,0,0,110400.0
1,0,4335,550,117,1,0,60000.0
2,0,8405,810,80,0,1,168000.0
1,0,2266,608,213,1,0,92724.0
1,0,2266,650,213,1,0,92724.0
1,0,7073,643,107,1,0,74400.0
3,0,374,1670,2,0,1,222000.0
2,0,374,1250,2,0,1,165599.99999999997
2,0,374,1050,2,0,1,138000.0
2,0,2228,850,194,0,0,200400.0
2,0,7046,900,194,0,1,132000.0
1,0,3432,650,194,0,1,74400.0
1,0,3432,630,194,0,1,81600.0
2,0,9294,1050,194,0,1,132000.0
2,0,3432,728,194,0,1,120000.0
2,0,6867,900,194,0,1,96000.0
1,0,7048,550,194,0,1,87600.0
2,0,9560,900,194,0,1,134400.00000000003
3,0,9293,1800,194,0,1,198000.0
3,0,9557,2500,194,0,1,276000.0
6,0,7948,3500,194,0,1,576000.0
1,0,8889,640,194,0,1,108000.0
3,0,2139,1500,194,0,0,358800.00000000006
2,0,8470,700,117,0,1,103800.0
3,0,8470,1171,117,0,1,153600.0
2,0,8962,725,213,0,0,144000.0
2,0,4666,940,15,0,0,45600.0
2,0,4665,930,15,0,0,45600.0
2,0,8476,550,24,0,1,87000.0
4,0,5029,1400,117,0,1,216000.0
3,0,8473,1715,117,0,1,321600.0
3,0,3529,1645,23,0,1,328800.00000000006
1,0,8069,714,2,0,1,91200.0
2,0,6578,900,2,0,1,118800.0
1,0,6573,714,2,0,1,87600.0
2,0,8242,939,96,1,0,190800.0
2,0,8242,939,96,1,0,190800.0
2,0,8242,939,96,1,0,190800.0
2,0,8242,939,96,1,0,190800.0
2,0,3389,895,213,1,0,156000.0
2,0,3389,978,213,1,0,181200.0
2,0,3389,944,213,1,0,169200.0
2,0,374,1250,2,0,1,162000.0
2,0,374,1250,2,0,1,165599.99999999997
1,0,3248,580,194,0,0,84000.0
3,0,3268,1950,194,0,0,282000.0
3,0,3268,1950,194,0,0,282000.0
2,0,3248,1010,194,0,1,130800.0
1,0,3153,510,194,1,0,58200.0
3,0,3268,1950,194,0,0,282000.0
3,0,3268,1950,194,0,0,282000.0
2,0,3248,1010,194,0,1,130800.0
3,0,3268,1950,194,0,0,282000.0
3,0,3268,1950,194,0,0,282000.0
3,0,3268,1950,194,0,0,282000.0
3,0,3268,1950,194,0,0,282000.0
3,0,3268,1950,194,0,0,282000.0
3,0,3268,1950,194,0,0,282000.0
3,0,3268,1950,194,0,0,282000.0
3,0,3268,1950,194,0,0,282000.0
3,0,3268,1950,194,0,0,282000.0
3,0,3268,1950,194,0,0,282000.0
3,0,3268,1950,194,0,0,282000.0
2,0,3248,970,194,0,1,127200.0
1,0,8467,405,24,0,1,60600.0
2,0,2394,974,117,1,0,93600.0
2,0,2417,981,117,1,0,103200.0
1,0,2422,710,117,1,0,68400.0
3,0,2417,1385,117,1,0,145200.0
2,0,7334,1050,117,0,0,110400.0
2,0,8473,1280,117,0,1,177600.0
2,0,8470,700,117,0,1,117600.0
2,0,7232,1050,194,0,1,150000.0
2,0,446,975,194,1,0,102000.0
2,0,2687,1066,194,1,0,162000.0
2,0,2687,794,194,1,0,129600.0
3,0,922,1180,66,1,0,153600.0
4,0,2673,2630,194,1,1,456000.0
2,0,6976,1006,194,1,0,120000.0
2,0,2692,983,194,1,0,138000.0
1,0,2692,702,194,1,0,87600.0
2,0,1157,1170,194,1,0,150000.0
3,0,1157,1702,194,1,0,216000.0
2,0,7228,1216,194,1,0,146400.0
2,0,7109,852,194,1,1,112800.0
2,0,1120,855,194,1,0,132000.0
1,0,9335,660,194,1,0,90000.0
2,0,9333,1100,194,1,0,144000.0
2,0,9333,1000,194,1,0,126000.0
2,0,2153,1000,194,1,0,186000.0
1,0,2254,600,194,0,1,102000.0
2,0,7921,900,194,0,1,198000.0
2,0,9548,700,194,0,1,72000.0
3,0,3248,1450,194,0,1,194400.00000000003
1,3,4197,420,83,1,0,27600.0
1,0,8335,750,78,0,1,72000.0
2,0,3248,860,194,0,0,110400.0
2,0,9290,750,194,0,1,96000.0
2,0,3268,1220,194,1,0,192000.0
1,0,7046,750,194,0,1,96000.0
1,0,7046,750,194,0,1,91200.0
1,0,8889,640,194,0,1,108000.0
1,0,7046,750,194,0,1,91200.0
1,0,7046,750,194,0,1,96000.0
2,0,7046,950,194,0,1,120000.0
2,0,3432,950,194,0,1,96000.0
2,0,1105,1050,190,0,1,79200.0
1,0,156,640,78,0,1,75600.0
2,0,3668,1100,198,0,1,102000.0
1,0,4207,635,198,1,0,40800.0
1,0,1656,645,91,0,1,56400.0
2,0,6867,900,194,0,1,108000.0
2,0,915,750,194,0,1,117600.0
2,0,2303,1200,18,0,0,390000.0
1,0,1216,700,154,0,0,168000.0
1,0,3862,900,154,0,1,162000.0
2,0,7775,1000,18,0,0,300000.0
1,0,9400,750,154,0,1,180000.0
1,0,5866,600,154,0,1,120000.0
3,0,2684,1800,18,1,0,720000.0
3,0,1630,1300,154,0,0,480000.0
1,0,5998,950,78,0,1,63600.0
2,0,9294,650,194,0,1,108000.0
1,0,6585,630,78,0,1,48000.0
2,0,8194,800,140,0,1,66000.0
1,0,8991,645,78,0,1,66000.0
2,0,1786,1170,78,0,1,126000.0
1,0,4239,710,78,0,1,66000.0
1,0,6232,800,78,0,1,72000.0
1,0,6284,610,72,0,1,55200.0
1,0,6444,650,78,0,1,60000.0
1,0,5932,680,78,0,1,60000.0
2,0,6729,900,78,0,1,84000.0
3,0,4238,1397,78,0,0,150000.0
1,0,2517,625,16,1,0,27600.0
2,0,2517,590,16,1,0,24600.0
2,0,2517,590,16,1,0,24600.0
3,0,1279,1100,194,0,1,126000.0
2,0,8452,1500,194,0,1,174000.0
3,0,8454,1200,194,0,1,228000.0
2,0,9290,950,194,0,1,102000.0
3,0,7042,1500,194,0,1,114000.0
2,0,2220,1100,194,0,0,146400.0
2,0,2220,1100,194,0,0,152400.0
1,0,2220,800,194,0,0,126000.0
1,0,2220,800,194,0,0,126000.0
2,0,7043,1200,194,1,1,144000.0
1,0,9408,624,213,1,0,98400.0
1,0,9408,593,213,1,0,90000.0
2,0,9408,919,213,1,0,145200.0
1,0,9253,650,213,1,0,90000.0
1,0,9253,650,213,1,0,89400.0
1,0,9253,750,213,1,0,102000.0
1,0,9253,550,213,1,0,70200.0
1,0,9253,550,213,1,0,82800.0
1,0,9253,550,213,1,0,69600.0
1,0,254,611,213,1,0,88800.0
1,0,254,611,213,1,0,88800.0
2,0,254,709,213,1,0,104400.0
2,0,254,709,213,1,0,104400.0
2,0,254,669,213,1,0,100800.0
2,0,254,669,213,1,0,100800.0
1,0,254,581,213,1,0,81600.0
1,0,254,581,213,1,0,81600.0
1,0,254,568,213,1,0,79200.0
1,0,254,568,213,1,0,79200.0
1,0,9253,550,213,1,0,69780.0
1,0,9253,650,213,1,0,90000.0
1,0,9253,650,213,1,0,91200.0
1,0,9253,650,213,1,0,90600.0
1,0,9253,650,213,1,0,92400.0
1,0,9253,550,213,1,0,72000.0
1,0,9253,550,213,1,0,76800.0
1,0,9253,550,213,1,0,76200.0
1,0,9253,650,213,1,0,97200.0
1,0,9253,550,213,1,0,75600.0
2,0,253,796,213,1,0,128400.0
1,0,253,595,213,1,0,85319.99999999999
1,0,253,593,213,1,0,84672.0
1,0,253,586,213,1,0,83160.0
2,0,9294,950,194,0,1,132000.0
3,0,9560,1100,194,0,1,153600.0
3,0,9560,950,194,0,1,133200.00000000003
2,0,9560,700,194,0,1,99600.0
1,0,9560,550,194,0,1,75600.0
3,0,2258,1800,194,0,1,348000.0
2,0,2262,1000,194,0,1,168000.0
2,0,56,1000,194,0,1,174000.0
2,0,56,1000,194,0,1,174000.0
1,0,2210,650,194,0,1,96000.0
1,0,2254,650,194,0,1,99600.0
1,0,2517,574,16,0,0,25200.0
2,0,1073,1200,78,0,1,132000.0
1,0,7323,420,213,1,0,80400.0
2,0,1930,977,108,0,0,189600.0
3,0,1051,1443,62,0,0,342000.0
1,0,8684,400,209,1,0,24000.0
2,0,5527,770,194,0,1,96000.0
1,0,1178,525,79,1,0,118800.0
2,0,7936,625,41,0,1,150000.0
1,0,1178,550,79,1,0,115200.0
1,0,2053,550,41,1,0,93024.0
1,0,231,550,79,1,0,114000.0
2,0,231,744,79,1,0,162000.0
2,0,1031,575,79,1,0,117828.0
1,0,1031,430,79,1,0,88308.0
3,0,1031,900,79,1,0,184800.0
2,0,9282,832,79,1,0,124800.0
2,0,776,501,30,1,0,132000.0
1,0,776,450,30,1,0,103200.0
1,0,9362,394,41,1,0,79200.0
2,0,1182,655,41,1,0,136799.99999999997
1,0,1182,448,41,1,0,91800.0
1,0,1181,313,41,0,0,65724.0
2,0,1178,667,79,1,0,177600.0
2,0,1178,800,79,1,0,182400.0
1,0,2053,500,41,1,0,82212.00000000001
2,0,1031,687,79,1,0,140400.0
3,0,3248,1450,194,0,1,194400.00000000003
1,0,3248,575,194,0,1,85200.0
1,0,3248,460,194,0,0,54000.0
1,0,3205,540,194,1,0,62400.0
3,0,3248,1470,194,0,1,198000.0
1,0,4386,516,31,1,0,123600.0
1,0,4386,480,31,1,0,115200.0
